Timestamp (Local),at7_nhx,at4_nhx,at6_nhx,plant_inf_q,at7_z2_do,at7_z3_do
10/23/2023 2:40,1.25,0.16,2.29,8.71,1.33,1.82
10/23/2023 3:00,0.73,0.04,1.81,7.94,1.32,1.6
10/23/2023 3:20,0.32,0.01,1.25,8.15,1.59,1.54
10/23/2023 3:40,0.06,0,0.77,8.11,1.29,1.25
10/23/2023 4:00,-0.03,0.01,0.37,8.04,1.22,1.22
10/23/2023 4:20,-0.05,-0.01,0.21,8.02,1.07,1.16
10/23/2023 4:40,-0.05,0,0.11,8.26,1.32,1.13
10/23/2023 5:00,-0.04,0,0.03,9.69,1.13,1.26
10/23/2023 5:20,-0.04,-0.01,-0.01,8.3,1.24,0.81
10/23/2023 5:40,-0.06,0,-0.03,8.01,0.96,0.86
10/23/2023 6:00,-0.05,0.01,-0.04,8.31,0.9,1.16
10/23/2023 6:20,-0.05,-0.01,-0.04,8.71,0.59,1.03
10/23/2023 6:40,-0.06,-0.01,-0.04,8.86,0.73,1.09
10/23/2023 7:00,-0.06,0.01,-0.04,9.91,0.62,1.01
10/23/2023 7:20,-0.06,0,-0.05,11.15,0.49,0.8
10/23/2023 7:40,-0.06,0,-0.04,11.81,0.44,0.4
10/23/2023 8:00,-0.03,0.01,-0.02,14.41,0.44,0.24
10/23/2023 8:20,0.21,0.01,0.02,16.73,0.49,0.27
10/23/2023 8:40,0.28,0.12,0.18,19.06,0.28,0.31
10/23/2023 9:00,1.01,0.55,0.52,19.67,0.43,0.43
10/23/2023 9:20,1.73,1.22,0.9,18.76,0.54,0.62
10/23/2023 9:40,2.31,1.78,1.12,17.49,0.66,0.7
10/23/2023 10:00,2.71,1.87,1.22,15.77,1.02,0.91
10/23/2023 10:20,2.76,1.96,1.22,14.35,0.79,1.11
10/23/2023 10:40,2.81,2.11,1.27,13.2,0.96,0.92
10/23/2023 11:00,2.73,2.11,1.43,13.99,1.18,0.89
10/23/2023 11:20,2.73,1.94,1.72,14.49,0.83,1.19
10/23/2023 11:40,2.72,2.05,2.05,15.66,1.38,1.16
10/23/2023 12:00,2.85,2.2,2.14,15.42,1.36,1.14
10/23/2023 12:20,2.85,2.14,2.32,15.38,1.39,1.45
10/23/2023 12:40,2.69,2.06,2.2,15.21,1.39,1.43
10/23/2023 13:00,2.63,2.08,2.12,15.24,1.46,1.23
10/23/2023 13:20,2.56,1.91,2.07,15.95,1.48,1.46
10/23/2023 13:40,2.48,1.66,2.01,15.77,1.42,1.6
10/23/2023 14:00,2.49,1.69,2.08,14.39,1.57,1.41
10/23/2023 14:20,2.62,1.61,2.22,13.93,1.68,1.43
10/23/2023 14:40,2.54,1.73,2.33,13.48,1.5,1.76
10/23/2023 15:00,2.66,1.74,2.51,13.57,1.73,1.8
10/23/2023 15:20,2.67,1.59,2.44,13.44,1.7,1.64
10/23/2023 15:40,2.43,1.52,2.41,13.43,1.34,1.51
10/23/2023 16:00,2.3,1.53,2.34,14.1,1.89,1.74
10/23/2023 16:20,2.19,1.27,2.33,14.31,0.81,1.77
10/23/2023 16:40,2.07,1.24,2.21,15.33,1.45,1.96
10/23/2023 17:00,1.92,1.16,2.15,14.87,1.57,1.87
10/23/2023 17:20,1.66,1.08,2.06,16.27,1.65,1.72
10/23/2023 17:40,1.48,0.92,1.93,20.05,0.82,1.63
10/23/2023 18:00,1.36,0.89,1.86,16.11,2.21,1.5
10/23/2023 18:20,1.36,0.85,1.84,16.28,1.76,1.88
10/23/2023 18:40,1.43,0.88,1.9,16.73,1.34,1.83
10/23/2023 19:00,1.49,1.01,1.94,17.09,1.92,1.66
10/23/2023 19:20,1.52,1.18,2,17.59,1.89,1.4
10/23/2023 19:40,1.73,1.47,2.11,18.84,2.11,1.89
10/23/2023 20:00,1.95,1.73,2.25,19.49,2.06,1.8
10/23/2023 20:20,2.09,1.89,2.35,19.74,1.48,1.66
10/23/2023 20:40,2.24,2.03,2.46,20.41,1.16,1.92
10/23/2023 21:00,2.25,2.2,2.54,21.01,2.02,1.92
10/23/2023 21:20,2.25,2.41,2.77,21.25,1.9,1.97
10/23/2023 21:40,2.38,2.73,2.91,21.15,1.76,2
10/23/2023 22:00,2.52,2.77,3.2,20.95,1.47,2.04
10/23/2023 22:20,2.75,3.03,3.5,20.28,1.68,1.84
10/23/2023 22:40,2.95,3.14,3.78,19.74,2.27,1.83
10/23/2023 23:00,3.24,2.89,4.04,18.7,2.09,2.03
10/23/2023 23:20,3.39,2.85,4.26,17.07,1.61,2.02
10/23/2023 23:40,3.41,2.72,4.29,16.25,2.39,2
10/24/2023 0:00,3.39,2.59,4.35,14.89,1.79,2.05
10/24/2023 0:20,3.3,2.37,4.26,13.59,1.23,2.11
10/24/2023 0:40,3.14,2.31,4.15,13.19,2.4,2.04
10/24/2023 1:00,2.95,2.03,3.88,12.98,2.47,2.03
10/24/2023 1:20,2.63,1.69,3.75,11.85,0.88,2.02
10/24/2023 1:40,2.33,1.6,3.72,10.9,1.79,2.16
10/24/2023 2:00,2.02,1.6,3.72,10.67,1.75,1.94
10/24/2023 2:20,1.75,1.6,3.72,10.16,1.55,1.95
10/24/2023 2:40,1.34,0.25,2.38,9.84,1.87,1.84
10/24/2023 3:00,1.01,0.08,2.3,9.16,1.27,1.75
10/24/2023 3:20,0.7,0.02,1.99,9.74,2.22,1.81
10/24/2023 3:40,0.67,0,1.64,10.06,1.38,1.74
10/24/2023 4:00,0.67,0,1.23,7.8,1.8,1.53
10/24/2023 4:20,0.09,-0.01,0.79,7.15,1.72,1.63
10/24/2023 4:40,0.03,-0.01,0.4,6.03,1.54,1.23
10/24/2023 5:00,0,0,0.12,5.88,1.3,0.96
10/24/2023 5:20,0,0,0.01,6.2,1.17,1.52
10/24/2023 5:40,0,-0.01,-0.01,6.57,1.08,0.97
10/24/2023 6:00,-0.01,-0.01,-0.01,6.26,1.11,0.8
10/24/2023 6:20,-0.01,-0.01,-0.01,8.81,0.94,1.09
10/24/2023 6:40,-0.01,0,0,10.99,0.85,0.83
10/24/2023 7:00,5.42,0,0.03,11.5,1.15,1.79
10/24/2023 7:20,-0.2,0.01,0.13,13.59,1.84,1.23
10/24/2023 7:40,0.02,0.07,0.27,14.16,0.76,0.67
10/24/2023 8:00,0.07,0.19,0.41,15.75,0.97,0.68
10/24/2023 8:20,0.19,0.34,0.62,16.69,0.76,0.68
10/24/2023 8:40,0.56,0.42,0.68,17.44,0.74,0.84
10/24/2023 9:00,1,0.65,0.95,18.1,0.75,0.93
10/24/2023 9:20,1.48,1.01,1.42,17.82,0.85,0.76
10/24/2023 9:40,2,1.29,1.83,16.4,1.02,0.95
10/24/2023 10:00,2.48,1.68,2.41,15.87,1.19,1.03
10/24/2023 10:20,2.96,2.24,2.68,15.26,0.9,1.47
10/24/2023 10:40,3.12,2.69,2.97,14.74,1.71,1.59
10/24/2023 11:00,3.56,2.7,3.16,14.32,1.46,1.35
10/24/2023 11:20,3.54,2.85,3.28,13.91,1.03,1.61
10/24/2023 11:40,3.35,3.14,3.29,13.9,1.65,1.6
10/24/2023 12:00,3.5,2.79,3.3,13.86,1.56,1.83
10/24/2023 12:20,3.58,2.72,3.37,14.03,2.14,1.85
10/24/2023 12:40,3.56,2.67,3.4,13.7,2.38,1.91
10/24/2023 13:00,3.49,2.5,3.44,14.55,1.96,2.11
10/24/2023 13:20,3.46,2.53,3.47,13.54,1.95,2.02
10/24/2023 13:40,3.28,2.31,3.53,13.24,1.14,1.95
10/24/2023 14:00,3.16,2.11,3.59,13.23,2.28,1.93
10/24/2023 14:20,3.1,2.11,3.57,13.12,1.27,2.14
10/24/2023 14:40,3,2.02,3.53,13.22,2.44,1.96
10/24/2023 15:00,2.96,1.75,3.49,13.21,2.66,2.05
10/24/2023 15:20,2.84,1.63,3.48,13.34,2.26,1.85
10/24/2023 15:40,2.79,1.46,3.43,13.55,2.15,1.96
10/24/2023 16:00,2.71,1.32,3.29,13.75,1.68,2.02
10/24/2023 16:20,2.65,1.13,3.26,14.1,2.2,1.83
10/24/2023 16:40,2.62,0.99,3.17,14.31,2.05,2.1
10/24/2023 17:00,2.41,0.89,3.15,14.86,2.21,2.11
10/24/2023 17:20,2.41,0.83,3.1,16.27,2.28,2.01
10/24/2023 17:40,2.49,0.8,3.07,16.45,2.16,1.84
10/24/2023 18:00,2.33,0.92,3.05,16.59,1.69,1.86
10/24/2023 18:20,2.3,0.93,3.06,16.9,2.14,1.8
10/24/2023 18:40,2.28,1.05,3.1,17.72,2.04,2.01
10/24/2023 19:00,2.38,1.1,3.11,17.55,1.38,2.05
10/24/2023 19:20,2.28,1.08,3.09,17.91,2.43,2.12
10/24/2023 19:40,2.25,1.08,3.12,18.54,2.43,1.99
10/24/2023 20:00,2.34,1.16,3.11,20.47,1.38,1.93
10/24/2023 20:20,2.21,1.27,3.11,20.51,2.19,1.94
10/24/2023 20:40,2.19,1.32,3.27,21.09,2.29,1.75
10/24/2023 21:00,2.32,1.63,3.54,21.42,1.2,2.1
10/24/2023 21:20,2.65,1.78,3.6,21.29,1.86,1.97
10/24/2023 21:40,2.89,2.19,3.76,20.85,2.3,1.9
10/24/2023 22:00,3.19,2.51,4.18,20.52,1.37,2.02
10/24/2023 22:20,3.6,2.91,4.4,20.03,1.2,2
10/24/2023 22:40,4.04,3.29,4.69,19.49,1.98,2.11
10/24/2023 23:00,3.98,3.21,4.92,18.33,2.31,2.09
10/24/2023 23:20,4.15,3.36,5.11,17.88,2.28,1.94
10/24/2023 23:40,4.07,3.36,5.07,16.77,2,1.83
10/25/2023 0:00,4.11,3.23,5.15,15.95,1.45,1.99
10/25/2023 0:20,4.03,2.85,5.14,14.85,2.22,2.02
10/25/2023 0:40,3.89,2.66,5.01,13.81,1.89,1.89
10/25/2023 1:00,3.7,2.54,4.88,12.3,1.63,2.16
10/25/2023 1:20,3.62,2.58,4.79,11.4,1.64,2.02
10/25/2023 1:40,3.44,2.58,4.79,10.71,1.78,2.06
10/25/2023 2:00,3.24,2.58,4.79,10.62,1.75,2.12
10/25/2023 2:20,2.73,1.23,3.45,10.1,1.34,2.04
10/25/2023 2:40,2.35,1,3.49,8.34,1.37,1.84
10/25/2023 3:00,1.88,0.71,3.09,8.43,2.37,1.91
10/25/2023 3:20,1.5,0.3,2.65,7.93,2.07,1.94
10/25/2023 3:40,1.1,0.09,2.18,7.75,1.7,1.64
10/25/2023 4:00,0.63,0.02,1.74,7.44,1.44,1.65
10/25/2023 4:20,0.34,0,1.33,6.94,0.98,1.58
10/25/2023 4:40,0.2,0.01,0.9,6.74,1.62,1.18
10/25/2023 5:00,0.09,0,0.59,6.1,0.93,1.37
10/25/2023 5:20,0.05,0.01,0.34,7.75,1.41,1.37
10/25/2023 5:40,0.04,-0.01,0.17,7.98,1.01,0.94
10/25/2023 6:00,0.02,0.02,0.09,8.37,0.95,1.06
10/25/2023 6:20,0.07,0.02,0.07,8.78,0.94,1.2
10/25/2023 6:40,0.07,0.05,0.06,9.47,1.12,0.71
10/25/2023 7:00,0.13,0.18,0.06,10.63,0.97,0.85
10/25/2023 7:20,0.18,0.37,0.06,12.42,0.82,0.83
10/25/2023 7:40,0.19,0.51,0.14,14,0.82,0.7
10/25/2023 8:00,0.26,0.68,0.29,15.71,0.68,0.6
10/25/2023 8:20,0.48,0.88,0.42,15.88,0.68,0.78
10/25/2023 8:40,0.86,1.12,0.71,17.58,0.79,0.77
10/25/2023 9:00,1.21,1.37,0.97,19.02,0.69,0.76
10/25/2023 9:20,1.58,1.76,1.31,18.45,0.66,0.73
10/25/2023 9:40,2.03,2.07,1.63,17.88,0.53,1.09
10/25/2023 10:00,2.51,2.78,1.95,15.54,1.12,1.1
10/25/2023 10:20,2.92,2.93,2.33,16.98,1.12,0.96
10/25/2023 10:40,3.35,3.44,2.69,16.77,0.66,1.33
10/25/2023 11:00,3.6,3.44,2.98,16.74,1.27,1.63
10/25/2023 11:20,4.12,3.89,3.31,16.13,1.25,1.67
10/25/2023 11:40,4.05,3.51,3.49,16.43,1.97,1.84
10/25/2023 12:00,4.06,3.53,3.56,15.92,1.94,1.82
10/25/2023 12:20,5.92,3.05,3.47,14.94,1.64,2.05
10/25/2023 12:40,3.65,2.87,3.43,13.98,1.77,1.97
10/25/2023 13:00,3.65,2.42,3.44,13.98,1.95,1.7
10/25/2023 13:20,3.55,2.27,3.42,13.72,1.66,1.62
10/25/2023 13:40,3.36,2.21,3.4,13.22,2.01,1.67
10/25/2023 14:00,5.93,1.92,3.43,13.15,2.2,1.86
10/25/2023 14:20,-0.21,2,3.34,12.97,1.75,2
10/25/2023 14:40,-0.21,1.76,3.28,12.69,1.23,0.61
10/25/2023 15:00,-0.22,1.51,3.24,12.88,0.65,0.57
10/25/2023 15:20,-0.21,1.26,2.98,15.37,0.68,0.78
10/25/2023 15:40,5.93,1.13,2.92,13.98,0.72,0.7
10/25/2023 16:00,5.93,0.89,2.78,13.45,1.28,1.81
10/25/2023 16:20,5.93,0.75,2.58,13.27,1.93,2.04
10/25/2023 16:40,3.78,0.53,2.43,14.01,2.39,2.12
10/25/2023 17:00,3.56,0.41,2.32,13.57,1.2,1.68
10/25/2023 17:20,2.96,0.3,2.21,15.45,1.24,1.57
10/25/2023 17:40,2.61,0.33,2.14,15.11,1.97,1.38
10/25/2023 18:00,2.37,0.39,2.08,14.32,0.77,1.69
10/25/2023 18:20,2.18,0.39,2.05,15.7,1.89,1.68
10/25/2023 18:40,2.17,0.44,2.11,16.07,1.89,1.47
10/25/2023 19:00,2.33,0.54,2.24,16.89,1.51,1.62
10/25/2023 19:20,2.39,0.8,2.39,16.3,1.9,1.63
10/25/2023 19:40,2.57,1.1,2.55,17.18,1.94,1.85
10/25/2023 20:00,2.77,1.35,2.63,19.04,1.8,1.82
10/25/2023 20:20,2.8,1.61,2.72,18.3,2.31,1.87
10/25/2023 20:40,2.83,1.87,2.81,19.59,1.2,2.05
10/25/2023 21:00,2.87,2.25,2.99,18.81,2.35,1.99
10/25/2023 21:20,5.93,2.45,3.06,21.78,2.17,2.05
10/25/2023 21:40,5.93,2.8,3.34,17.76,1.09,2.17
10/25/2023 22:00,-0.22,3.07,3.57,19.11,2,1.79
10/25/2023 22:20,-0.22,3.24,3.92,20.81,0.72,0.73
10/25/2023 22:40,3.81,3.25,3.92,18.15,0.78,0.75
10/25/2023 23:00,3.95,3.55,4.91,17.16,1.74,1.55
10/25/2023 23:20,4.55,3.69,4.79,16.28,1.23,1.84
10/25/2023 23:40,5.31,3.81,5.06,15.43,1.08,1.92
10/26/2023 0:00,5.57,3.72,5.06,13.91,1.29,2.02
10/26/2023 0:20,5.49,3.59,5.08,12.87,2.28,2.09
10/26/2023 0:40,5.36,3.59,4.94,14.26,1.08,2.08
10/26/2023 1:00,5.03,3.08,4.88,11.34,1.98,2.08
10/26/2023 1:20,4.72,2.84,4.78,11.26,2.31,1.95
10/26/2023 1:40,4.28,2.84,4.78,10.5,1.95,2.05
10/26/2023 2:00,4.01,1.9,4.78,10.09,2.55,1.89
10/26/2023 2:20,3.45,1.45,3.28,9.99,1.23,1.89
10/26/2023 2:40,3.07,1.39,3.28,9.71,1.61,1.98
10/26/2023 3:00,2.66,0.93,3.18,8.77,1.01,1.89
10/26/2023 3:20,5.92,0.58,2.85,8.49,2.2,1.95
10/26/2023 3:40,1.8,0.35,2.42,7.98,1.64,1.83
10/26/2023 4:00,1.64,0.14,2,7.32,0.8,1.14
10/26/2023 4:20,5.92,0.03,1.58,6.76,0.95,1.22
10/26/2023 4:40,0.57,-0.01,1.17,6.85,2.47,1.92
10/26/2023 5:00,0.53,-0.01,0.72,6.41,1,0.69
10/26/2023 5:20,0.36,-0.01,0.41,7.5,0.68,0.83
10/26/2023 5:40,0.16,-0.02,0.2,8.2,1.09,0.8
10/26/2023 6:00,0.08,-0.02,0.09,8.27,0.61,0.65
10/26/2023 6:20,0.11,-0.01,0.02,8.57,0.59,0.49
10/26/2023 6:40,0.13,-0.01,0,9.47,0.51,0.46
10/26/2023 7:00,0.13,0,0.01,10.1,0.27,0.42
10/26/2023 7:20,0.44,0.01,0.02,12.3,0.33,0.45
10/26/2023 7:40,0.6,0.02,0.11,13.84,0.41,0.4
10/26/2023 8:00,0.77,0.04,0.21,15.31,0.45,0.4
10/26/2023 8:20,1.17,0.04,0.45,16.29,0.42,0.38
10/26/2023 8:40,1.69,0.19,0.53,18.52,0.53,0.4
10/26/2023 9:00,2.17,0.39,0.9,19.45,0.68,0.62
10/26/2023 9:20,2.72,0.73,1.37,19.58,0.87,1
10/26/2023 9:40,3.05,1.27,1.85,19.28,0.81,0.92
10/26/2023 10:00,3.54,1.81,2.37,15.51,1.22,0.94
10/26/2023 10:20,3.74,2.4,2.91,17.43,1.27,1.25
10/26/2023 10:40,-0.2,3,3.36,17.04,0.78,0.69
10/26/2023 11:00,4.32,3.26,3.73,16.64,1.08,1.34
10/26/2023 11:20,4.77,3.7,4.01,16.34,1.79,1.58
10/26/2023 11:40,5.11,3.87,4.18,15.12,2.17,1.89
10/26/2023 12:00,5.2,3.92,4.25,14.12,1.21,2
10/26/2023 12:20,5.11,3.83,4.26,15.33,2.4,1.92
10/26/2023 12:40,4.85,3.52,4.15,13.79,2.44,2.03
10/26/2023 13:00,-0.19,3.18,4.15,12.5,1.92,1.26
10/26/2023 13:20,4.34,2.94,4.13,13.49,1.37,1.64
10/26/2023 13:40,4.01,2.71,4.17,13.03,1.69,2.01
10/26/2023 14:00,-0.16,2.48,4.05,15.7,0.96,1.45
10/26/2023 14:20,4.25,2.57,3.95,12.99,1.67,1.75
10/26/2023 14:40,-0.17,2.6,3.94,13.84,2.22,1.51
10/26/2023 15:00,-0.13,2.2,3.84,14.7,1.13,0.84
10/26/2023 15:20,-0.18,2.12,3.68,13.66,0.89,1.19
10/26/2023 15:40,-0.19,1.89,3.54,13.62,0.77,0.94
10/26/2023 16:00,3.7,1.65,3.36,14.31,0.88,1.48
10/26/2023 16:20,3.84,1.42,3.2,14.4,0.95,1.9
10/26/2023 16:40,3.92,1.27,3.09,14.33,1.86,1.92
10/26/2023 17:00,3.78,1.11,3.07,14.53,1.61,1.91
10/26/2023 17:20,3.65,0.97,3.09,16.12,1.67,1.96
10/26/2023 17:40,-0.16,0.92,3.17,19.22,2,1.62
10/26/2023 18:00,3.22,0.85,3.22,17.08,1.15,1.61
10/26/2023 18:20,-0.13,0.86,3.32,16.16,1.91,1.66
10/26/2023 18:40,-0.16,0.85,3.27,14.01,0.94,0.98
10/26/2023 19:00,-0.17,0.76,3.27,15.45,1.27,1.21
10/26/2023 19:20,3.1,0.76,3.18,16.77,1.14,1.54
10/26/2023 19:40,3.27,0.92,3.23,20.7,1.45,1.82
10/26/2023 20:00,3.53,1.23,3.54,19.3,1.11,1.79
10/26/2023 20:20,4.01,1.28,3.85,19.4,2,1.83
10/26/2023 20:40,4.02,1.81,3.92,19.83,1.57,1.97
10/26/2023 21:00,4.03,1.9,4.08,17.51,2.52,2.12
10/26/2023 21:20,3.66,2.05,4.14,19.11,1.67,2.09
10/26/2023 21:40,3.79,1.9,4.22,19.49,2.32,2.05
10/26/2023 22:00,3.8,1.88,4.43,21.58,1.69,1.99
10/26/2023 22:20,4.09,2.24,4.69,19.51,2.5,1.92
10/26/2023 22:40,4.43,2.63,4.99,18.7,2.3,1.94
10/26/2023 23:00,5.63,2.75,5.14,16.43,2.35,1.99
10/26/2023 23:20,4.22,2.95,5.2,15.69,1.49,1.94
10/26/2023 23:40,4.07,2.94,5.03,16.15,2.4,1.89
10/27/2023 0:00,4.15,2.81,5.17,18.27,2.36,1.88
10/27/2023 0:20,5.62,2.72,5.39,15.39,1.49,1.92
10/27/2023 0:40,4.57,2.74,5.49,13.01,2.32,2.03
10/27/2023 1:00,4.71,3.01,5.55,11.82,2.36,1.97
10/27/2023 1:20,4.31,3.11,5.55,11.19,1.36,1.94
10/27/2023 1:40,4.08,3.11,5.55,10.48,2.51,2.16
10/27/2023 2:00,3.64,3.11,5.07,10.4,2.34,2
10/27/2023 2:20,3.47,1.95,3.92,10.04,2.37,2.15
10/27/2023 2:40,3.05,1.58,4.1,9.54,2.62,1.95
10/27/2023 3:00,2.72,1.01,3.8,8.8,1.8,2.11
10/27/2023 3:20,2.27,0.74,3.48,8.4,1.31,1.84
10/27/2023 3:40,5.6,0.38,3.19,8.06,2.38,1.81
10/27/2023 4:00,1.62,0.19,2.81,7.46,0.86,1.46
10/27/2023 4:20,1.18,0.04,2.35,7.41,1.42,1.12
10/27/2023 4:40,0.77,0.01,1.89,7.42,0.8,1.02
10/27/2023 5:00,-0.21,-0.01,1.43,7.4,0.9,0.84
10/27/2023 5:20,0.37,-0.02,0.92,7.65,0.7,0.83
10/27/2023 5:40,0.32,-0.03,0.5,8.18,0.73,0.7
10/27/2023 6:00,5.6,-0.02,0.24,8.88,1.35,1.62
10/27/2023 6:20,0.26,-0.02,0,9.38,1.56,1.01
10/27/2023 6:40,0.24,-0.03,-0.07,10.18,0.62,0.87
10/27/2023 7:00,0.82,1.68,-0.07,11.29,0.77,0.58
10/27/2023 7:20,0.26,-0.02,-0.09,12.93,0.99,0.83
10/27/2023 7:40,0.14,-0.02,-0.09,14.56,0.62,0.82
10/27/2023 8:00,0.03,-0.02,-0.09,16.18,0.63,0.34
10/27/2023 8:20,0.02,0,-0.09,17.4,0.49,0.39
10/27/2023 8:40,0.06,-0.01,-0.11,18.27,0.42,0.39
10/27/2023 9:00,0.09,-0.01,-0.1,17.91,0.38,0.52
10/27/2023 9:20,0.21,0.02,-0.05,17.29,0.35,0.37
10/27/2023 9:40,0.15,0.02,0,16.35,0.35,0.26
10/27/2023 10:00,0.86,0.15,0.21,15.72,0.33,0.34
10/27/2023 10:20,1.07,0.37,0.4,15.11,0.42,0.31
10/27/2023 10:40,-0.2,0.72,0.67,14.87,0.32,0.32
10/27/2023 11:00,2.19,1.02,0.96,16.38,0.5,0.58
10/27/2023 11:20,-0.25,1.6,1.33,16.55,0.43,0.43
10/27/2023 11:40,3.2,2.15,1.71,17.38,0.8,0.88
10/27/2023 12:00,3.6,2.48,2.18,17.48,1.27,1.27
10/27/2023 12:20,-0.19,2.93,2.51,17.07,0.72,0.54
10/27/2023 12:40,4.27,3.66,2.8,17.45,0.91,1.28
10/27/2023 13:00,4.96,3.89,3.06,16.39,2.16,1.64
10/27/2023 13:20,4.86,3.95,3.3,15.96,1.68,1.67
10/27/2023 13:40,4.95,3.78,3.39,15.38,1.39,1.88
10/27/2023 14:00,4.9,3.32,3.57,15.21,2.17,2.03
10/27/2023 14:20,4.83,3.42,3.81,14.78,2.17,2.04
10/27/2023 14:40,4.85,2.95,3.89,14.24,2.47,1.94
10/27/2023 15:00,4.74,2.79,4.11,14.04,2.75,2.04
10/27/2023 15:20,4.67,2.76,4.17,13.72,2.39,1.99
10/27/2023 15:40,4.57,2.72,4.31,14.17,2.03,2.01
10/27/2023 16:00,4.43,2.73,4.26,14.84,1.93,1.99
10/27/2023 16:20,4.21,2.67,4.32,15.42,0.98,1.95
10/27/2023 16:40,4.14,2.25,4.3,15.28,1.16,1.93
10/27/2023 17:00,4.2,2.11,4.29,15.54,2.19,1.82
10/27/2023 17:20,4.2,1.96,4.25,16.87,2.13,1.89
10/27/2023 17:40,4.12,1.97,4.26,16.95,2.02,1.99
10/27/2023 18:00,4.09,2,4.31,16.81,2.2,1.99
10/27/2023 18:20,4.12,2.02,4.37,16.54,1.62,1.87
10/27/2023 18:40,4.13,1.89,4.44,17.46,1.48,1.95
10/27/2023 19:00,4.1,2.04,4.42,18.95,1.5,2.07
10/27/2023 19:20,4.17,1.91,4.49,18.37,2.41,1.85
10/27/2023 19:40,4.08,1.94,4.42,18.44,2.21,2.14
10/27/2023 20:00,3.78,2.14,4.4,17.53,2.07,1.97
10/27/2023 20:20,3.65,1.8,4.49,15.16,2.07,1.98
10/27/2023 20:40,3.46,1.55,4.27,16.2,1.8,1.99
10/27/2023 21:00,3.47,1.46,4.15,17.29,2.05,1.84
10/27/2023 21:20,3.62,1.51,4.22,17.49,2.04,1.73
10/27/2023 21:40,3.91,1.84,4.54,17.57,1.51,1.69
10/27/2023 22:00,4.24,2.05,4.85,17.42,1.79,1.8
10/27/2023 22:20,4.64,2.41,5.12,19.8,1.98,1.94
10/27/2023 22:40,4.82,2.47,5.37,17.32,1.93,1.88
10/27/2023 23:00,4.83,2.87,5.42,16.68,2.22,1.96
10/27/2023 23:20,4.68,2.81,5.35,16.4,2.39,2.1
10/27/2023 23:40,4.46,2.67,5.18,15.22,1.19,2.08
10/28/2023 0:00,4.26,2.63,4.98,14.14,1.87,2.09
10/28/2023 0:20,4.08,2.39,4.84,14.2,1.72,2.06
10/28/2023 0:40,3.92,1.99,4.71,13.81,2.19,1.98
10/28/2023 1:00,3.9,2.02,4.67,13.48,2.27,2.02
10/28/2023 1:20,3.88,1.78,4.73,12.43,2.09,1.77
10/28/2023 1:40,3.67,1.78,4.73,12.5,2.3,2.06
10/28/2023 2:00,3.51,1.67,4.16,11.84,1.29,1.9
10/28/2023 2:20,3.25,1.33,4.12,10.82,2.09,2.15
10/28/2023 2:40,3.04,1.3,4.16,10.38,1.69,2.11
10/28/2023 3:00,2.8,1.21,3.8,9.96,2.21,2.2
10/28/2023 3:20,2.36,0.94,3.42,9.58,2.13,2.22
10/28/2023 3:40,1.89,0.5,2.92,9.38,2.35,2.13
10/28/2023 4:00,1.47,0.25,2.59,9.07,1.91,2.06
10/28/2023 4:20,1.03,0.11,2.18,8.83,1.51,1.9
10/28/2023 4:40,0.64,0.05,1.81,8.58,2.19,1.87
10/28/2023 5:00,0.34,0.06,1.39,9.01,1.06,1.85
10/28/2023 5:20,0.15,0.03,1,9.36,1.69,1.29
10/28/2023 5:40,0.09,0.03,0.66,7.81,1.15,1.2
10/28/2023 6:00,0.05,0.04,0.41,8.02,1.18,1.15
10/28/2023 6:20,0.08,0.02,0.15,8.34,1.13,1.28
10/28/2023 6:40,0.05,0.02,0.04,8.42,1.11,1.27
10/28/2023 7:00,0.05,0.02,0,8.28,1.05,0.81
10/28/2023 7:20,0.05,0.03,-0.01,8.89,1.24,1.32
10/28/2023 7:40,0.04,0.03,-0.01,9.91,1.01,0.53
10/28/2023 8:00,0.06,0.02,-0.01,10.74,0.79,0.99
10/28/2023 8:20,0.05,0.02,0,12.11,0.83,0.92
10/28/2023 8:40,0.05,0.03,0.02,12.72,0.6,0.34
10/28/2023 9:00,0.04,0.06,0,14.77,0.7,0.49
10/28/2023 9:20,0.07,0.1,-0.03,15.31,0.5,0.54
10/28/2023 9:40,0.19,0.16,0.03,14.89,0.48,0.4
10/28/2023 10:00,0.33,0.27,0.06,15.61,0.52,0.36
10/28/2023 10:20,0.69,0.65,0.32,17.64,0.53,0.36
10/28/2023 10:40,1.35,1.34,0.64,18.04,0.54,0.4
10/28/2023 11:00,2.37,1.96,1.23,18.05,0.49,0.31
10/28/2023 11:20,3.15,2.95,1.73,18.05,0.88,0.34
10/28/2023 11:40,3.76,3.26,2.16,18.44,1.16,0.37
10/28/2023 12:00,4.37,3.52,2.51,18.66,1.35,0.33
10/28/2023 12:20,4.59,3.55,2.65,18.18,1.52,0.41
10/28/2023 12:40,4.59,3.75,2.8,17.6,1.83,0.43
10/28/2023 13:00,4.55,3.42,2.94,17.44,1.8,0.4
10/28/2023 13:20,4.64,3.12,3.19,17.87,1.93,0.44
10/28/2023 13:40,4.89,3.01,3.41,17.72,2.23,0.43
10/28/2023 14:00,5.04,2.9,3.69,17.32,1.98,0.46
10/28/2023 14:20,5.13,2.99,3.94,16.5,1.92,0.46
10/28/2023 14:40,5.35,3.17,4.28,16.53,1.88,0.46
10/28/2023 15:00,5.49,3.14,4.34,16.85,2.23,0.46
